_index_water,_type_water,_id_water,_score_water,_source.Data.applicationType,_source.Data.applicationNo,_source.Data.oldConnectionNo,_source.Data.proposedPipeSize,_source.Data.pipeSize,_source.Data.connectionType,_source.Data.applicationStatus,_source.Data.roadCuttingArea,_source.Data.rainWaterHarvesting,_source.Data.id,_source.Data.dateEffectiveFrom,_source.Data.propertyId,_source.Data.connectionNo,_source.Data.proposedTaps,_source.Data.noOfTaps,_source.Data.workflow.action,_source.Data.waterSource,_source.Data.connectionCategory,_source.Data.connectionHolders.0.ownerType,_source.Data.connectionHolders.0.gender,_source.Data.connectionHolders.0.mobileNumber,_source.Data.connectionHolders.0.emailId,_source.Data.connectionHolders.0.locale,_source.Data.connectionHolders.0.type,_source.Data.connectionHolders.0.uuid,_source.Data.connectionHolders.0.isPrimaryOwner,_source.Data.connectionHolders.0.correspondenceAddress,_source.Data.connectionHolders.0.ownerShipPercentage,_source.Data.connectionHolders.0.permanentAddress,_source.Data.connectionHolders.0.pan,_source.Data.connectionHolders.0.relationship,_source.Data.connectionHolders.0.accountLocked,_source.Data.connectionHolders.0.institutionId,_source.Data.connectionHolders.0.lastModifiedDate,_source.Data.connectionHolders.0.lastModifiedBy,_source.Data.connectionHolders.0.fatherOrHusbandName,_source.Data.connectionHolders.0.active,_source.Data.connectionHolders.0.userName,_source.Data.connectionHolders.0.aadhaarNumber,_source.Data.connectionHolders.0.createdBy,_source.Data.connectionHolders.0.dob,_source.Data.connectionHolders.0.name,_source.Data.connectionHolders.0.permanentCity,_source.Data.connectionHolders.0.status,_source.Data.additionalDetails.adhocPenaltyComment,_source.Data.additionalDetails.adhocPenaltyReason,_source.Data.additionalDetails.adhocRebateReason,_source.Data.additionalDetails.estimationLetterDate,_source.Data.additionalDetails.adhocRebate,_source.Data.additionalDetails.detailsProvidedBy,_source.Data.additionalDetails.locality,_source.Data.additionalDetails.estimationFileStoreId,_source.Data.additionalDetails.sanctionFileStoreId,_source.Data.additionalDetails.adhocRebateComment,_source.Data.additionalDetails.adhocPenalty,_source.Data.additionalDetails.appCreatedDate,_source.Data.additionalDetails.initialMeterReading,_source.Data.roadType,_source.Data.connectionExecutionDate,_source.Data.meterInstallationDate,_source.Data.meterId,_source.Data.tenantId,_source.Data.status,_source.Data.plumberInfo.0.licenseNo,_source.Data.plumberInfo.0.mobileNumber,_source.Data.plumberInfo.0.auditDetails.lastModifiedTime,_source.Data.plumberInfo.0.auditDetails.lastModifiedBy,_source.Data.plumberInfo.0.name,_source.Data.plumberInfo.0.id,_source.Data.workflow.assignes.0,_source.Data.roadCuttingInfo.0.roadType,_source.Data.roadCuttingInfo.0.roadCuttingArea,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.0.auditDetails.createdBy,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.0.auditDetails.createdTime,_source.Data.roadCuttingInfo.0.id,_source.Data.roadCuttingInfo.0.status,_source.Data.roadCuttingInfo.1.roadType,_source.Data.roadCuttingInfo.1.roadCuttingArea,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.1.auditDetails.createdBy,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.1.auditDetails.createdTime,_source.Data.roadCuttingInfo.1.id,_source.Data.roadCuttingInfo.1.status,_source.Data.roadCuttingInfo.2.roadType,_source.Data.roadCuttingInfo.2.roadCuttingArea,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.2.auditDetails.createdBy,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.2.auditDetails.createdTime,_source.Data.roadCuttingInfo.2.id,_source.Data.roadCuttingInfo.2.status,_source.Data.roadCuttingInfo.3.roadType,_source.Data.roadCuttingInfo.3.roadCuttingArea,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.3.auditDetails.createdBy,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.3.auditDetails.createdTime,_source.Data.roadCuttingInfo.3.id,_source.Data.roadCuttingInfo.3.status,_index_meter,_type_meter,_id_meter,_score_meter,_source.Data.meterStatus,_source.Data.currentReadingDate,_source.Data.currentReading,_source.Data.lastReading,_source.Data.billingPeriod,_source.Data.lastReadingDate
water-services,general,13421c1a-f086-42c8-add6-b31278a65f05pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000288,,0.25,0.25,Metered,CONNECTION_ACTIVATED,300.0,,13421c1a-f086-42c8-add6-b31278a65f05,0.0,1df3d97e-cfbf-4936-b77f-278dc3e67a26,WS/1013/2020-21/000095,6,4.0,ACTIVATE_CONNECTION,BULKSUPPLY.TREATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614330227152.0,,Self,JLC647,777f5688-a0c5-4ef1-b158-0ef3113979d0,b0f100c7-177e-4be4-a88b-4238d7b553f9,,,1614328221861.0,20.0,BERMCUTTINGKATCHA,1610130599000.0,1609525799000.0,1345,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,874ef426-f2b3-4ece-8a0d-e1ba0230d3e7WS/1013/2020-21/000095,1,Working,1610130599000,20.0,20.0,08/01/2021 - 08/01/2021,1610130599000
water-services,general,a6722994-8ea7-4f4c-ab40-e3427f0ea6edpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000289,,0.25,0.25,Metered,PENDING_FOR_APPROVAL,300.0,,a6722994-8ea7-4f4c-ab40-e3427f0ea6ed,1614364199000.0,1df3d97e-cfbf-4936-b77f-278dc3e67a26,WS/1013/2020-21/000095,6,4.0,SUBMIT_APPLICATION,BULKSUPPLY.TREATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,1614330725064.0,20.0,BERMCUTTINGKATCHA,1610130599000.0,1609525799000.0,1345,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,874ef426-f2b3-4ece-8a0d-e1ba0230d3e7WS/1013/2020-21/000095,1,Working,1610130599000,20.0,20.0,08/01/2021 - 08/01/2021,1610130599000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,a5517799-c430-4a2e-8e3e-466e87e42b1eWS/1013/2020-21/000048,1,Working,1579717799000,35.0,25.767,15/01/2020 - 22/01/2020,1579112999000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,92e3798e-cfc0-4a4f-894b-dc5c0b50bb25WS/1013/2020-21/000048,1,Working,1580322599000,45.0,35.0,22/01/2020 - 29/01/2020,1579717799000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c682c83b-e37d-4d59-9dc0-a83bf12be2fdWS/1013/2020-21/000048,1,Working,1580927399000,55.0,45.0,29/01/2020 - 05/02/2020,1580322599000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,1aded765-d94c-4c9a-b475-42fded0b66beWS/1013/2020-21/000048,1,Working,1578508199000,3.978,0.008,01/01/2020 - 08/01/2020,1577903399000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,7ba4119f-3fc6-4428-b888-1366b43a3a5fWS/1013/2020-21/000048,1,Working,1577903399000,0.008,0.008,01/01/2020 - 01/01/2020,1577903399000
water-services,general,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000124,,0.5,0.75,Metered,CONNECTION_ACTIVATED,20.0,,baeef07c-1e68-41c7-8c99-cb2ac0bcfd3b,,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000048,1,1.0,ACTIVATE_CONNECTION,SURFACE.CANAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,220203,9229229292,1602122369110.0,dfcd8175-0c64-4207-b260-210e37e459ec,Nitesh,92b07db9-8c49-4370-903c-1651092bbc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9f2e10c5-5909-47d5-93eb-dcb0c577a588WS/1013/2020-21/000048,1,Working,1579112999000,25.767,3.978,08/01/2020 - 15/01/2020,1578508199000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,a5517799-c430-4a2e-8e3e-466e87e42b1eWS/1013/2020-21/000048,1,Working,1579717799000,35.0,25.767,15/01/2020 - 22/01/2020,1579112999000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,92e3798e-cfc0-4a4f-894b-dc5c0b50bb25WS/1013/2020-21/000048,1,Working,1580322599000,45.0,35.0,22/01/2020 - 29/01/2020,1579717799000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c682c83b-e37d-4d59-9dc0-a83bf12be2fdWS/1013/2020-21/000048,1,Working,1580927399000,55.0,45.0,29/01/2020 - 05/02/2020,1580322599000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,1aded765-d94c-4c9a-b475-42fded0b66beWS/1013/2020-21/000048,1,Working,1578508199000,3.978,0.008,01/01/2020 - 08/01/2020,1577903399000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,7ba4119f-3fc6-4428-b888-1366b43a3a5fWS/1013/2020-21/000048,1,Working,1577903399000,0.008,0.008,01/01/2020 - 01/01/2020,1577903399000
water-services,general,fb28197c-6ec0-4715-95e0-ff33808da1ddpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000126,,0.5,0.75,Metered,REJECTED,20.0,,fb28197c-6ec0-4715-95e0-ff33808da1dd,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,REJECT,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130214804.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,pg.citya,ACTIVE,,,,,,,JLC479,,,,,1602129689968.0,,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9f2e10c5-5909-47d5-93eb-dcb0c577a588WS/1013/2020-21/000048,1,Working,1579112999000,25.767,3.978,08/01/2020 - 15/01/2020,1578508199000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,a5517799-c430-4a2e-8e3e-466e87e42b1eWS/1013/2020-21/000048,1,Working,1579717799000,35.0,25.767,15/01/2020 - 22/01/2020,1579112999000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,92e3798e-cfc0-4a4f-894b-dc5c0b50bb25WS/1013/2020-21/000048,1,Working,1580322599000,45.0,35.0,22/01/2020 - 29/01/2020,1579717799000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c682c83b-e37d-4d59-9dc0-a83bf12be2fdWS/1013/2020-21/000048,1,Working,1580927399000,55.0,45.0,29/01/2020 - 05/02/2020,1580322599000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,1aded765-d94c-4c9a-b475-42fded0b66beWS/1013/2020-21/000048,1,Working,1578508199000,3.978,0.008,01/01/2020 - 08/01/2020,1577903399000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,7ba4119f-3fc6-4428-b888-1366b43a3a5fWS/1013/2020-21/000048,1,Working,1577903399000,0.008,0.008,01/01/2020 - 01/01/2020,1577903399000
water-services,general,54238bfb-ca56-47b9-a59e-c9760524c019pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000125,,0.5,0.75,Metered,APPROVED,20.0,,54238bfb-ca56-47b9-a59e-c9760524c019,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,APPROVE_CONNECTION,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602128457499.0,27ed7240-bbaf-4177-8d29-3d188ca5327e,NGN,True,7979797979,,27ed7240-bbaf-4177-8d29-3d188ca5327e,,H R Tenant,,ACTIVE,,,,,,ULB,JLC479,,,,,1602127833652.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9f2e10c5-5909-47d5-93eb-dcb0c577a588WS/1013/2020-21/000048,1,Working,1579112999000,25.767,3.978,08/01/2020 - 15/01/2020,1578508199000
water-services,general,f3eb3f20-537b-49fd-962a-da61c30475cbpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000127,,0.5,0.75,Metered,INITIATED,20.0,,f3eb3f20-537b-49fd-962a-da61c30475cb,1602181799000.0,5f77b2a7-ad87-4f42-a8bb-fd7cda3a894b,WS/1013/2020-21/000048,1,1.0,INITIATE,SURFACE.CANAL,,BPL,MALE,7979797979,,,CITIZEN,8fd6f66b-b6ea-440f-a7b3-77f58b54dde6,,"S665, Hut Plaza, Oreo Road, Rameshwar Colony, citya",,,,FATHER,False,,1602130282600.0,f9065e25-ece0-4bb6-828e-bf1ebb6fbda9,NGN,True,7979797979,,f9065e25-ece0-4bb6-828e-bf1ebb6fbda9,,H R Tenant,pg.citya,ACTIVE,,,,,,ULB,JLC479,,,,,1602130282544.0,0.008,BMPREMIXROAD,1577903399000.0,1577903399000.0,B354643,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,a5517799-c430-4a2e-8e3e-466e87e42b1eWS/1013/2020-21/000048,1,Working,1579717799000,35.0,25.767,15/01/2020 - 22/01/2020,1579112999000
